bad,reason,job,loan,mortdue,value,yoj,derog,delinq,clage,ninq,clno,debtinc
0,DebtCon,Office,12500,66163,83727,4,1,2,176.94,3,30,36.775
0,DebtCon,Other,12500,81865,101048,1,0,0,147.4,0,23,38.855
0,DebtCon,Office,12500,17659,31843,7,0,1,107.74,0,16,19.301
0,DebtCon,Mgr,12500,55228,66569,3,0,0,198.82,1,17,27.997
0,DebtCon,Mgr,12500,77937,89710,19,0,0,223.59,10,24,35.952
0,DebtCon,Other,12500,26286,36002,2,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,38.439
0,HomeImp,Other,12500,73760.817199559,39200,0,0,0,309.4,1,9,33.7799181760068
0,HomeImp,Other,12500,56791,72974,29,0,3,182.07,0,24,35.692
0, , ,12500,73760.817199559,101776.04874145,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,27.353
0,HomeImp,Office,12600,71370,90316,26,0,0,162.36,2,14,39.875
0,DebtCon,ProfEx,12600,84933,110253,8,0,0,192.42,1,37,40.845
0,DebtCon,Mgr,12600,80612,93802,5,0,0,141.61,2,26,40.749
1,DebtCon,Mgr,12600,68800,86000,3,2,1,202.87,8,26,33.7799181760068
1,DebtCon,Other,12600,41169.82,57000,5.5,1,0,98.43,10,18,33.7799181760068
0,DebtCon,Other,12600,83921,90876,3,0,0,106.94,1,32,41.473
0,DebtCon,ProfEx,12600,45633,77578,19,0,0,209.73,0,15,23.916
0,DebtCon,Other,12600,103946,113900,17,0,2,194.36,1,16,36.415
0,HomeImp,Office,12600,125688,198602,0,0,1,344.75,0,16,39.484
1,DebtCon,Other,12600,86785,110400,.7,1,.449442379182156,89.07,2,27,33.7799181760068
1, ,ProfEx,12600,72854,86209,2,0,0,118.07,0,14,36.051
0,DebtCon,Other,12600,67860,103426,9,0,0,202.15,0,20,18.348
0,DebtCon, ,12600,103960,127384,2,0,0,129.02,0,25,34.479
0,DebtCon,Other,12600,32742,41299,10,.254569687738005,1,170.41,7,29,37.803
0,HomeImp,Other,12600,25000,37882,8.8,0,0,87.2,2,12,33.7799181760068
1,DebtCon,Other,12600,48983,65000,5,1,0,58.7,7,23,33.7799181760068
0, ,Other,12600,62493,77141,13,0,0,266.33,0,26,27.008
0,HomeImp,Other,12600,55415,74307,29,1,2,198.85,0,23,36.838
0,HomeImp,Other,12600,58247,72189,30,0,3,198.24,0,23,35.794
0,HomeImp,ProfEx,12600,100590,138649,14,0,0,138.16,4,22,34.599
0,DebtCon,Other,12600,85335,97094,2,0,0,116.09,1,32,40.845
0,HomeImp,Other,12600,83552,107186,21,0,0,128.66,4,24,28.723
0,HomeImp,Other,12600,37699,59874,22,0,0,114.24,0,23,38.683
0,DebtCon,Other,12600,76002,94236,11,0,0,164.76,5,21,39.526
0,DebtCon,Mgr,12600,49986,67896,3,0,0,190.16,1,17,29.266
0,HomeImp,ProfEx,12700,204038,230920,10,0,0,242.91,0,22,29.802
0,DebtCon,Mgr,12700,79448,91004,20,0,0,227.51,10,23,34.464
0,HomeImp,Office,12700,149272,176467,7,0,0,191.9,1,55,33.902
0,HomeImp,Other,12700,29471,48362,9,0,0,79.9,0,4,36.021
0,DebtCon,Office,12700,72760,83604,6,2,3,189.92,3,29,37.369
0,HomeImp,Other,12700,73760.817199559,41396,0,0,0,302.87,1,8,27.989
0,DebtCon,Other,12700,79383,107590,5,0,0,78.3,2,14,33.581
1,DebtCon,ProfEx,12700,30428,47387,2,0,0,164.49,0,36,38.874
0,DebtCon, ,12700,103034,124116,2,0,0,137.44,0,25,31.603
0,DebtCon,Office,12700,58293,82594,13,0,0,105.05,0,23,36.7
0, ,Other,12700,30061,58714,29,0,0,230.88,0,19,20.638
0,HomeImp,Mgr,12700,27459,38577,16,0,0,72.33,0,9,31.606
0,HomeImp,ProfEx,12700,77068,98436,7,0,1,148.29,0,34,33.464
0,HomeImp,Office,12700,130867,201245,0,0,1,340.8,0,15,40.169
0,DebtCon,ProfEx,12700,61840,73541,1,0,0,157.89,2,35,41.652
0,DebtCon,ProfEx,12700,79898,101989,9,2,0,215,1,29,29.306
0, ,Office,12700,105293,121416,14,0,0,250.02,0,16,35.287
0,DebtCon,Other,12700,60122,93741,0,0,0,38.33,1,3,42.109
0,DebtCon,Office,12700,72164,104220,10,0,0,165.43,0,13,37.54
0,DebtCon,Other,12700,48139,64842,0,1,0,192.48,2,13,26.547
0,HomeImp,Other,12700,9038,65969,7,1,1,346.58,0,22,13.347
0,DebtCon,Other,12700,59440,88690,0,0,0,129.15,3,11,37.838
0,HomeImp,Other,12700,53199,82567,3,0,1,185.33,0,13,27.39
0,DebtCon,Other,12700,58606,83010,1,0,0,125.33,3,11,36
0,DebtCon,ProfEx,12700,159661,183244,7,.254569687738005,1,210.12,4,26,43.768
0,HomeImp,ProfEx,12700,107653,129752,8,0,0,181.03,2,32,29.467
0,HomeImp,Other,12700,37346,53511,23,0,0,136.96,0,22,39.432
0,HomeImp,Office,12800,99160,114619,2,0,0,142.21,0,22,35.95
0,HomeImp,Office,12800,66293,92423,27,0,0,169.72,1,14,41.232
0,HomeImp,ProfEx,12800,117391,210072,1,0,0,136.62,1,14,27.125
0,DebtCon,Mgr,12800,54546,62906,3,0,0,175.52,1,16,28.648
0,DebtCon,Other,12800,49349,70078,9,0,0,240.91,0,17,31.754
0,HomeImp,Other,12800,56516,78392,0,0,1,195.72,0,13,27.337
1,DebtCon,Other,12800,40932,72172,20,0,0,162.04,0,16,37.518
0,DebtCon,Other,12800,100241,113073,17,0,1,197.27,1,15,39.468
0,DebtCon,Other,12800,73624,103213,10,0,0,201.65,0,20,19.557
0, , ,12800,73760.817199559,101776.04874145,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,25.132
0, , ,12800,73760.817199559,101776.04874145,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,24.66
0,HomeImp,ProfEx,12800,206527,227737,11,0,0,225.2,0,22,31.122
1,DebtCon,Other,12800,54151,83828,13,0,0,132.16,0,16,23.477
1,DebtCon,Mgr,12800,81030,100333,11,0,1,80.15,4,29,42.319
0,DebtCon,Other,12800,67867,78660,3,.254569687738005,.449442379182156,159.8,1.18605504587156,34,30.011
0,DebtCon,Other,12800,48437,65311,0,1,0,260.56,0,21,29.516
1,HomeImp,ProfEx,12800,51800,68000,6,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
1,DebtCon,Sales,12800,111000,124500,7,1,0,203.9,2,40,33.7799181760068
0,DebtCon,Mgr,12800,76783,95007,6,0,0,140.97,2,26,42.154
0,DebtCon,Office,12800,58592,87002,13,0,0,139.53,0,24,37.531
0,HomeImp,Office,12800,11986,48309,23,0,0,265.23,0,20,28.494
0,DebtCon,Other,12800,46043,62531,4,0,0,183.98,0,13,26.101
0,HomeImp,Other,12800,42801,51123,23,0,1,127.84,0,22,39.39
1,DebtCon,Office,12800,67060,83989,9,.254569687738005,3,116.47,2,24,43.572
0,DebtCon,Other,12800,91040,114331,12,0,0,175.88,0,26,34.747
0,HomeImp,Office,12800,71531,87256,26,0,0,167.16,1,14,40.376
0,HomeImp,ProfEx,12800,75139,105289,8,0,0,151.85,0,35,31.211
0,DebtCon,Mgr,12800,77318,97616,6,0,0,125.53,2,27,39.463
0,DebtCon,ProfEx,12800,85251,114023,1,1,2,143.68,0,33,31.913
0,DebtCon,Other,12800,79151,110583,4,0,0,79.37,1,13,33.587
0,HomeImp,Other,12800,29100,39264,7,0,0,93.4,2,12,31.283
0,DebtCon,Other,12800,81694,101680,0,0,0,159.35,1,22,40.112
0,HomeImp,Office,12800,68729,90127,23,0,0,163.99,1,14,39.424
0,DebtCon,Other,12900,69770,87000,6,0,0,201.93,3,19,33.7799181760068
1,DebtCon,Office,12900,94000,101776.04874145,8,0,1,205.93,0,19,33.7799181760068
0, ,Other,12900,34655,57787,31,0,0,245,0,18,21.416
0,DebtCon,Office,12900,64245,83823,13,0,0,246.84,3,36,40.56
0,HomeImp,Other,12900,39401,53758,22,0,0,118.65,0,23,38.689
0,DebtCon,Mgr,12900,58566,74655,5,.254569687738005,.449442379182156,116.78,1.18605504587156,24,39.977
0,DebtCon,Other,12900,105638,112608,17,0,2,208.31,2,16,39.678
0,DebtCon,Other,12900,59191,72716,2,0,0,175.17,1,17,35.558
1,HomeImp,Other,12900,29891,76571,2,0,0,29.06,3,11,31.459
0,HomeImp,Office,12900,151991,179521,6,0,0,186.81,0,55,34.192
0,HomeImp,Office,12900,102905,117694,1,0,0,137.14,1,21,35.865
0,HomeImp,Mgr,12900,92734,114285,11,0,0,236.05,0,24,28.663
0,HomeImp,ProfEx,12900,87270,97929,0,0,0,65.11,1,20,34.696
0,HomeImp,Other,12900,90646,100744,19,0,0,141.21,3,23,31.526
0,DebtCon,Other,12900,66126,84472,2,.254569687738005,.449442379182156,187.18,1.18605504587156,34,29.995
0,DebtCon,Office,12900,67038,110955,9,0,0,147.2,0,12,37.086
0,HomeImp,Other,12900,89510,102628,20,0,0,117.86,3,24,28.537
1,DebtCon,Other,12900,46266,62000,7,0,0,77.13,5,18,33.7799181760068
0,HomeImp,ProfEx,12900,83886,100782,5,0,0,115.08,1,27,27.98
0,HomeImp,Mgr,12900,31498,42695,14,0,0,55.02,0,9,31.993
0,HomeImp,Office,12900,149297,177044,4,0,0,205.87,0,56,34.976
1,DebtCon,Mgr,12900,117900,143433,6,0,0,227.93,0,35,47.62
0,DebtCon,Other,12900,55673,64582,4,0,0,163.42,0,14,26.987
0,DebtCon,Office,12900,88304,122178,10,0,0,223.45,0,12,41.43
0,DebtCon,Other,12900,50636,57838,0,1,0,187.83,1,13,28.813
0,DebtCon,Other,12900,52353,62740,2,0,0,167.52,0,13,37.358
0,HomeImp,ProfEx,12900,89492,110007,10,0,2,169.19,0,28,32.82
0,DebtCon,ProfEx,12900,19688,77998,20,0,2,407.26,0,12,22.839
0,HomeImp,Office,12900,70167,90812,25,0,0,177.08,2,13,40.226
0,DebtCon,Other,12900,45215,66162,4,0,0,170.76,0,14,39.248
0,HomeImp,Other,12900,56957,73181,29,1,3,179.1,1,23,36.395
0,DebtCon,Other,12900,56798,71364,1,0,0,225.59,0,9,33.021
0,HomeImp,Other,12900,61031,71550,28,0,2,178.09,0,23,34.802
0,DebtCon,Mgr,12900,18106,37881,8,0,0,134.38,0,10,20.516
1,HomeImp,Other,13000,64499,86000,1,0,0,109.4,0,19,33.7799181760068
0,HomeImp,Other,13000,15374,59309,6,2,0,355.13,1,21,15.824
0,DebtCon,Other,13000,27787,44901,8,.254569687738005,1,166.73,7,28,38.355
0,HomeImp,ProfEx,13000,81972,102295,5,0,0,107.42,0,26,24.721
0,HomeImp, ,13000,73760.817199559,28981,28,0,0,203.9,0,4,25.741
0,DebtCon,Other,13000,61509,77065,6,0,0,172.85,2,17,35.391
0,DebtCon,Other,13000,80587,110064,6,0,0,85.01,1,13,33.99
0,DebtCon,Other,13000,72931,96803,6,0,0,208.67,2,18,41.052
1,HomeImp,ProfEx,13000,29461,49326,11,0,0,171.6,1,8,38.918
0,HomeImp,ProfEx,13000,78766,106450,6,0,0,107.95,0,26,24.871
0,DebtCon,ProfEx,13000,49268,72430,19,0,0,192.36,0,15,23.617
0,DebtCon,Other,13000,39386,53149,4,0,0,110.48,1,16,38.522
0,DebtCon,Office,13000,67395,94355,8,0,0,214.48,3,28,40.97
0,HomeImp,Other,13000,53951,70095,28,0,3,212.39,1,24,36.729
0,HomeImp,Other,13000,73760.817199559,72175,8.9222681359045,0,0,367.94,0,6,36.561
0,DebtCon,Other,13000,29196,42682,9,.254569687738005,0,143.11,6,28,37.298
0,DebtCon,ProfEx,13000,96172,112123,14,0,0,181.89,1,18,36.226
0,HomeImp,ProfEx,13000,88614,116994,13,0,2,188.82,0,28,32.62
0,HomeImp,Office,13000,16913,48587,23,0,0,264.99,0,20,30.623
1,DebtCon,Other,13000,125969,144076,4,0,0,110.19,2,30,48.978
1,DebtCon,Other,13000,70000,90704,15,0,3,142.17,0,37,33.7799181760068
1,HomeImp,Other,13000,34000,65000,4.5,0,1,148.5,2,24,33.7799181760068
0,HomeImp,ProfEx,13000,38200,64764,4,0,0,211.07,3,18,33.7799181760068
0,DebtCon,ProfEx,13000,6793,47700,4,0,0,304.37,0,16,33.7799181760068
0,HomeImp,Other,13000,59000,83187,8.9222681359045,0,0,292.1,0,20,33.7799181760068
0,HomeImp,ProfEx,13000,61612,99132,8,0,0,262.73,1,12,33.7799181760068
0,DebtCon,Other,13000,73760.817199559,25425,13,.254569687738005,.449442379182156,90.93,2,9,33.7799181760068
0,DebtCon,ProfEx,13000,20200,37245,21,0,1,199.9,2,16,33.7799181760068
1,HomeImp,Other,13000,7200,24869,.7,9,1,193.8,0,9,33.7799181760068
1,DebtCon,Other,13000,41193,58000,18,3,2,66.93,4,7,33.7799181760068
1,DebtCon,Other,13000,36223,101776.04874145,9,1,0,132.87,0,14,33.7799181760068
1,DebtCon,Self,13000,43744,60000,22,0,1,21.27,1,15,33.7799181760068
1,DebtCon,ProfEx,13000,94941,120000,.1,0,0,132.87,0,21,33.7799181760068
1,DebtCon,ProfEx,13000,137618,159000,9,2,6,106.53,6,37,33.7799181760068
1,HomeImp,Self,13000,47000,60000,1,0,0,179.766275654635,3,12,33.7799181760068
1,DebtCon,Mgr,13000,177000,200000,3,0,2,195.83,1,50,33.7799181760068
1,DebtCon,Other,13000,60000,86400,12,0,2,149.17,0,28,33.7799181760068
1, ,Mgr,13000,111000,137813,6,2,2,138.33,3,65,33.7799181760068
1,HomeImp,ProfEx,13000,152029,173750,20,0,0,19.33,7,5,33.7799181760068
0,HomeImp,Other,13000,26863,44218,10,0,0,93,2,11,29.113
0,DebtCon,ProfEx,13000,110094,145807,2,0,0,285.28,0,45,35.045
0,DebtCon,Office,13000,66014,85528,4,2,3,185.64,2,30,39.419
0,DebtCon,ProfEx,13000,61865,72045,0,0,0,172.7,2,34,42.566
0,HomeImp, ,13000,73760.817199559,25552,28,0,0,198.07,0,5,25.508
0, , ,13000,77355,114400,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,DebtCon,Other,13000,44875,57713,0,1,0,184.99,1,12,28.602
0,HomeImp,ProfEx,13000,110097,210595,3,0,0,122.64,0,15,29.328
0, ,Other,13000,60719,73677,11,0,0,256.71,0,26,27.31
0,DebtCon,Other,13000,80277,106799,3,0,0,67.11,2,14,37.298
0,DebtCon,Mgr,13000,40996,58938,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,35.81
0,DebtCon,Other,13100,48153,70059,11,0,0,242.65,0,18,30.893
0,DebtCon,ProfEx,13100,70878,86743,10,0,0,174.88,0,11,39.784
0,HomeImp,ProfEx,13100,74832,98616,6,0,0,101.36,1,26,27.021
0,HomeImp,Other,13100,59608,72561,30,1,2,195.54,1,24,36.611
0,DebtCon,Office,13100,69259,75149,11,0,0,240.41,3,37,40.736
1,HomeImp,ProfEx,13100,73760.817199559,101776.04874145,.75,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,33.7799181760068
0,DebtCon,Sales,13100,64897,81598,7,0,0,130.65,0,34,26.5
0,HomeImp,Other,13100,73760.817199559,47568,0,0,0,319.6,0,8,25.837
1,HomeImp,Office,13100,22422,34800,2.6,2,0,93.3,1,3,33.7799181760068
0,HomeImp,Other,13100,82411,103833,21,0,0,135.86,4,24,29.216
0,DebtCon,Other,13100,70368,87407,2,0,0,232.99,3,26,29.668
0, , ,13100,73760.817199559,65933,0,0,0,179.766275654635,0,0,3.657
0,DebtCon,Other,13100,50552,59889,4,0,0,178.61,0,13,38.763
0,DebtCon,Office,13100,73987,106557,9,0,0,149.45,1,13,37.009
0, ,Other,13100,61853,73480,13,0,0,258.94,0,26,28.731
0,DebtCon,Other,13100,97287,123281,9,0,0,162.99,0,26,34.178
0,HomeImp,Other,13100,59460,72387,29,1,2,182.18,0,24,34.785
1,DebtCon,Other,13100,54000,74750,14,1,0,92.4,0,9,33.7799181760068
0,HomeImp,Other,13100,58039,68558,29,1,2,184.88,1,23,37.347
0,DebtCon,Other,13100,44817,59544,8.9222681359045,0,0,71.46,0,15,41.61
0,HomeImp,Office,13200,155478,183646,5,0,0,196.24,1,55,35.603
0, , ,13200,73760.817199559,69139,0,1,0,179.766275654635,0,1,1.566
0,DebtCon,Other,13200,70069,88303,3,0,0,240.86,2,25,29.064
0,DebtCon,Office,13200,69195,79252,13,0,0,248.79,3,37,41.906
0,HomeImp,Office,13200,69697,91722,24,1,0,183.52,1,14,39.752
0,DebtCon,Office,13200,58549,81381,13,0,0,94.69,0,24,38.413
0,DebtCon,Office,13200,15346,30809,7,0,1,89.65,0,16,18.105
1,DebtCon,Other,13200,65372,81426,4,.254569687738005,1,102.62,3,29,38.934
1,DebtCon,Other,13200,65997,88000,2,0,0,113.23,2,25,33.7799181760068
0,HomeImp,Mgr,13200,93254,125738,3,0,3,156.55,0,25,42.737
0,DebtCon,Office,13200,22270,38437,5,0,1,107.77,0,17,20.643
0,DebtCon,Other,13200,77241,112904,5,0,0,68.55,2,14,34.535
0,DebtCon,Other,13200,81654,114333,5,0,0,97.96,1,13,33.743
0,DebtCon,Other,13200,71775,80480,0,0,0,240.64,3,25,29.268
0,DebtCon,Other,13200,28428,34477,0,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,39.37
0,HomeImp,Other,13200,59422,88308,8.9222681359045,0,0,294.78,0,19,29.953
0,DebtCon,ProfEx,13200,117985,138969,16,.254569687738005,1,178.06,0,33,29.954
1,DebtCon,Mgr,13300,58000,75000,6.6,0,1,226.2,1,33,33.7799181760068
0,HomeImp,Mgr,13300,96201,124892,3,0,3,178.03,0,26,40.103
0,DebtCon,ProfEx,13300,76663,96022,10,2,0,180.03,1,30,27.045
0, , ,13300,80059,121790,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,34.562
0, ,Other,13300,61414,72101,12,0,0,260.07,0,27,27.287
0,DebtCon,Other,13300,81944,108768,5,0,0,81.11,1,13,33.87
1,DebtCon,ProfEx,13300,67483,85454,16,0,2,335.99,1,14,30.376
1,DebtCon,Sales,13300,60014,75695,1,0,.449442379182156,182.06,1,20,40.207
0,DebtCon,Other,13300,64002,88174,3,.254569687738005,.449442379182156,157.92,1.18605504587156,34,29.798
0, , ,13300,73760.817199559,72583,1,0,0,179.766275654635,0,0,3.72
0,HomeImp,Other,13300,35000,44195,8,0,0,91.92,0,4,35.243
0,DebtCon,ProfEx,13300,14212,57608,3,0,0,322,0,16,15.917
0,DebtCon,ProfEx,13300,57878,69907,1,0,0,154.48,2,35,41.119
1,HomeImp,ProfEx,13300,45860,63500,7,0,0,127.77,4,9,33.7799181760068
0,DebtCon,ProfEx,13300,153411,182014,7,.254569687738005,0,198.39,3,25,41.987
0,HomeImp,ProfEx,13300,44509,72292,3,0,0,208.92,3,17,37.056
0,DebtCon,Mgr,13300,38232,59482,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,36.027
0,HomeImp,ProfEx,13300,81574,103760,6,0,0,118.92,0,27,24.77
0,HomeImp,Mgr,13300,86360,116111,8,0,0,232.29,0,24,32.013
0,HomeImp,ProfEx,13300,85532,115800,11,0,1,175.19,0,27,34.231
0,HomeImp, ,13300,73760.817199559,27136,27,0,0,211,1,4,23.807
0,DebtCon,Other,13300,74609,115056,6,0,0,77.45,2,14,36.869
0,DebtCon,Other,13300,66174,79957,2,.254569687738005,.449442379182156,175.96,1.18605504587156,34,31.563
0,DebtCon,Other,13300,66502,78138,4,0,0,178.11,1,16,33.795
0,DebtCon,Other,13300,79512,92224,9,0,0,159.21,4,22,38.949
0,DebtCon,Other,13300,55505,76841,0,0,0,222.91,0,10,32.969
0,DebtCon,Other,13300,50039,63784,3,0,0,176.85,0,13,27.866
1,HomeImp,Self,13300,25698,58760,15,0,0,147.91,1,10,30.962
0,DebtCon,Other,13300,44952,56394,8.9222681359045,0,0,74.44,0,14,41.06
0,DebtCon,ProfEx,13300,49491,69028,16,0,0,195.88,0,15,24.878
0,DebtCon,Other,13400,53699,68084,3,0,0,169.85,0,14,25.11
1,DebtCon,Other,13400,131524,148356,4,1,0,110.74,2,29,48.34
0,DebtCon,ProfEx,13400,156455,180313,6,.254569687738005,1,210.72,4,25,40.247
0,DebtCon,Other,13400,53294,69042,0,0,0,214.36,0,9,36.31
0,HomeImp,Other,13400,88810,102409,19,0,0,145.76,4,24,31.336
0,DebtCon, ,13400,102700,121216,3,0,0,124.56,1,25,34.953
1,DebtCon,Other,13400,58307,71810,9,0,2,82.71,2,32,36.948
0,HomeImp,Other,13400,9698,65524,9,1,0,345.54,1,21,15.762
0,HomeImp,ProfEx,13400,98701,129679,10,0,0,179.13,2,32,29.549
1,DebtCon,ProfEx,13400,111000,131000,14,0,0,165.33,2,26,33.7799181760068
0,DebtCon,Office,13400,67941,84973,6,1,3,179.98,3,30,37.429
0,DebtCon,Other,13400,51225,69361,0,0,0,261.19,0,21,28.953
0,HomeImp,Office,13400,94102,114147,2,0,0,137.71,0,21,36.802
0,DebtCon,Other,13400,30507,47990,7,.254569687738005,0,149.94,6,29,38.929
0,DebtCon,Other,13400,65662,92050,2,0,0,20.76,1,3,42.009
0,DebtCon,Other,13400,78465,97506,5,3,0,71.44,1,21,24.47
1,HomeImp,Other,13400,5900,55320,3,2,2,234.02,3,16,19.089
0,DebtCon,Other,13400,60174,81944,1,0,0,125.39,3,9,36.23
0, ,Office,13400,100784,118708,15,0,0,268.11,0,16,36.159
0,DebtCon,Other,13400,69612,87728,3,.254569687738005,.449442379182156,165.03,1.18605504587156,35,30.445
0,DebtCon,ProfEx,13400,66737,71117,0,0,0,163.13,2,34,40.944
0,HomeImp,Office,13400,95084,117279,4,0,0,145.96,0,21,39.245
0,DebtCon,Other,13400,73760.817199559,33664,13,.254569687738005,.449442379182156,108.22,2,8,31.614
0,HomeImp,ProfEx,13400,87175,115530,13,0,1,180.95,1,27,33.9
0,HomeImp,Office,13500,68262,93841,26,0,0,159.62,1,14,40.753
0,HomeImp,Other,13500,59941,69336,29,1,2,182.7,1,24,35.513
0,HomeImp,ProfEx,13500,63572,102739,7,0,0,250.56,0,12,34.914
0,DebtCon,Office,13500,88738,114815,9,0,0,239.74,0,12,41.077
0, ,Other,13500,63150,77787,10,0,0,258.62,0,27,29.33
0,DebtCon,Other,13500,71698,93536,6,0,0,202.47,2,19,42.815
0,HomeImp,Other,13500,59352,87767,8.9222681359045,0,0,300.58,0,19,28.118
0,DebtCon,Mgr,13500,40023,67357,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,38.319
0,DebtCon,Other,13500,44586,73764,2,0,0,263.93,0,21,29.966
0,DebtCon,Mgr,13500,40786,66872,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,35.364
0,DebtCon,Other,13500,91734,114906,12,0,0,211.88,3,15,38.104
0,HomeImp,ProfEx,13500,82036,104261,4,0,1,98.42,0,33,39.294
0,DebtCon, ,13500,109258,126101,2,0,0,130.78,1,25,33.54
1,DebtCon,Other,13500,73000,97000,12,1,0,145.2,0,23,33.7799181760068
1,DebtCon,Sales,13500,70000,93500,25,0,0,250.63,0,46,33.7799181760068
0,DebtCon,Other,13500,47900,135500,2,0,0,276.07,5,43,33.7799181760068
0,DebtCon,ProfEx,13500,42000,62800,6,0,0,153.17,2,12,33.7799181760068
1,DebtCon,ProfEx,13500,65000,101776.04874145,14,0,2,105.5,4,34,33.7799181760068
1,DebtCon,ProfEx,13500,80223,108491,4,0,4,127.8,2,27,33.7799181760068
1,HomeImp,Mgr,13500,83673,109000,2.3,0,1,238.4,3,57,33.7799181760068
1,DebtCon,Other,13500,28000,85999,0,6,4,227.27,6,37,33.7799181760068
0,DebtCon,ProfEx,13500,89184,116848,13,0,0,174.51,1,18,36.011
0,DebtCon,ProfEx,13500,116123,145597,3,0,0,290.31,0,46,34.699
0,DebtCon,Sales,13500,67180,85634,5,0,0,147.36,0,35,28.523
0,DebtCon,Other,13500,92989,111120,13,0,0,209.46,3,15,39.522
0,DebtCon,Other,13500,48832,144065,1,0,0,268.59,4,43,42.692
0,DebtCon,ProfEx,13500,117604,136099,15,.254569687738005,0,188.26,1,32,31.631
0,HomeImp,Office,13500,124696,200707,0,0,1,348.67,0,16,39.551
0,DebtCon,ProfEx,13500,117321,138746,14,.254569687738005,1,183.26,0,33,31.487
0,DebtCon,Other,13600,94727,112683,11,0,0,209.13,3,15,37.714
0,DebtCon,Other,13600,66754,80156,5,0,0,238.62,3,26,31.553
0,DebtCon,Office,13600,64799,84425,14,0,0,115.32,0,24,36.851
0,HomeImp,ProfEx,13600,115816,212995,1,0,0,114.84,1,14,26.325
0,DebtCon,Other,13600,73760.817199559,35396,11,.254569687738005,.449442379182156,101.79,1,8,32.67
0, , ,13600,73760.817199559,71904,0,0,0,179.766275654635,0,0,3.265
0,HomeImp,ProfEx,13600,87294,115183,11,0,2,185.34,0,28,35.55
0,HomeImp,ProfEx,13600,66178,104378,6,0,0,263.96,0,11,36.438
0,DebtCon,Sales,13600,89937,110986,14,.254569687738005,2,146.72,1,17,33.747
0,HomeImp,Other,13600,58539,67899,29,1,2,194.27,1,23,37.134
0,HomeImp,Office,13600,66098,76014,12,0,0,245.61,1,32,43.396
0,DebtCon,ProfEx,13600,18232,75898,19,0,2,399.36,0,12,21.261
0,DebtCon,Office,13600,55901,87519,13,0,1,107.91,0,23,36.327
0,DebtCon,Mgr,13600,41000,73440,4,0,0,125.77,1,9,33.7799181760068
0,DebtCon,ProfEx,13600,55864,87500,9,0,0,193.77,0,20,33.7799181760068
1,HomeImp,Other,13600,30200,43600,0,8,1,230.3,0,18,33.7799181760068
1,DebtCon,Mgr,13600,70000,88000,16,0,0,179.766275654635,0,0,33.7799181760068
0,DebtCon,Other,13600,90519,110885,12,0,0,201.84,3,16,39.666
0,HomeImp,Office,13600,12724,52016,24,0,1,269.63,0,19,28.172
0,DebtCon,Other,13600,81620,101933,1,0,0,148.07,0,22,41.613
0,HomeImp,Other,13600,7627,59173,7,2,0,362.51,1,22,14.267
0,DebtCon,ProfEx,13600,159591,182585,7,.254569687738005,1,199.7,3,25,42.32
0,HomeImp,ProfEx,13600,101377,131079,10,0,0,174.35,2,32,27.969
0,DebtCon,Other,13600,39997,56571,6,0,0,111.01,2,15,38.773
0,DebtCon,Office,13600,67354,81255,10,0,0,255.38,4,36,41.625
0,DebtCon,ProfEx,13600,13202,50848,3,0,0,302.2,0,16,16.779
0,DebtCon,ProfEx,13600,112223,144451,0,0,0,259.73,1,45,35.31
0,DebtCon,Office,13700,94650,109650,3.5,0,1,268.83,1,34,33.7799181760068
0,HomeImp,ProfEx,13700,81378,108628,12,0,2,181.72,0,27,32.652
0,HomeImp,Office,13700,96225,112676,2,0,0,144.53,1,22,38.781
0,DebtCon,Mgr,13700,38981,67536,8.9222681359045,.254569687738005,.449442379182156,179.766275654635,1.18605504587156,21.2960962007668,35.188
0,HomeImp,Office,13700,84761,95382,8.9222681359045,0,0,171.95,1,25,41.96
1,DebtCon,Other,13700,74147,92427,7,0,3,181.31,0,33,39.272
0,DebtCon,ProfEx,13700,89345,105590,6,0,0,201.04,2,37,43.472
0,HomeImp,ProfEx,13700,80300,98088,1,0,0,66.72,0,20,36.517
0,DebtCon,Office,13700,90714,120292,11,0,0,215.61,0,13,40.304
1,DebtCon,Mgr,13700,59012,81465,12,0,0,167.43,0,31,33.7799181760068
0,DebtCon,Office,13700,35825,66612,22,0,0,231.9,2,29,26.702
